"","V2","V3"
"273",55404,172450
"274",55385,836208
"275",55382,446674
"276",55382,445426
"277",55380,166013
"278",55375,340375
"279",55351,83291
"280",55347,170684
"281",55346,708719
"282",55334,767513
"283",55329,240335
"284",55306,102168
"285",55282,660261
"286",55277,826104
"287",55252,529283
"288",55249,94853
"289",55245,629367
"290",55200,585401
"291",55172,241962
"292",55161,382779
"293",55160,375742
"294",55158,70967
"295",55152,55095
"296",55147,161881
"297",55146,468324
"298",55119,737493
"299",55117,841429
"300",55097,634891
"301",55088,883979
"302",55085,717059
"303",55084,531471
"304",55081,264980
"305",55062,676852
"306",55033,354998
"307",55021,266734
"308",55012,733605
"309",55011,721173
"310",54988,387811
"311",54972,607431
"312",54966,80066
"313",54946,644666
"314",54935,910796
"315",54923,84227
"316",54909,427023
"317",54909,908651
"318",54906,562259
"319",54876,271626
"320",54868,834185
"321",54855,725688
"322",54839,368666
"323",54839,556844
"324",54819,746890
"325",54814,329672
"326",54793,844651
"327",54789,902712
"328",54785,69646
"329",54775,826249
"330",54764,771092
"331",54764,637614
"332",54758,601740
"333",54738,92443
"334",54732,67864
"335",54728,838767
"336",54717,101964
"337",54677,245770
"338",54655,415076
"339",54652,285322
"340",54647,889009
"341",54588,727094
"342",54582,853434
"343",54578,253464
"344",54553,718331
"345",54544,272225
"346",54535,739067
"347",54526,197963
"348",54518,793238
"349",54483,736496
"350",54458,474371
"351",54449,632550
"352",54446,574581
"353",54446,193256
"354",54438,821784
"355",54436,346998
"356",54425,611396
"357",54406,790752
"358",54397,352663
"359",54397,321999
"360",54367,313392
"361",54362,610348
"362",54345,273648
"363",54315,607047
"364",54304,725032
"365",54292,245975
"366",54286,154283
"367",54272,718218
"368",54264,196637
"369",54257,508002
"370",54240,162356
"371",54224,266765
"372",54213,249721
"373",54188,91401
"374",54186,277315
"375",54167,554064
"376",54165,940861
"377",54134,922386
"378",54117,75524
"379",54115,276456
"380",54108,650551
"381",54105,371985
"382",54080,815796
"383",54078,764998
"384",54075,282603
"385",54073,644322
"386",54071,239840
"387",54061,724265
"388",54051,550810
"389",54049,407194
"390",54044,66974
"391",54013,252596
"392",54010,604928
"393",54006,731303
"394",53986,730404
"395",53983,578109
"396",53969,355799
"397",53956,901833
"398",53940,73133
"399",53932,133547
"400",53925,378511
"401",53925,44682
"402",53906,932166
"403",53875,432915
"404",53869,830949
"405",53864,619606
"406",53829,494180
"407",53828,563662
"408",53813,432066
"409",53806,381005
"410",53774,528075
"411",53772,697707
"412",53761,99624
"413",53744,84620
"414",53711,474512
"415",53708,453256
"416",53696,546722
"417",53693,100451
"418",53691,517769
"419",53682,95844
"420",53672,443937
"421",53667,489100
"422",53655,335120
"423",53654,829160
"424",53651,456952
"425",53634,308188
"426",53619,298878
"427",53617,867594
"428",53616,815127
"429",53607,649488
"430",53599,614726
"431",53578,88048
"432",53570,798698
"433",53553,277210
"434",53521,91382
"435",53503,618770
"436",53491,431323
"437",53471,679986
"438",53468,262039
"439",53436,840104
"440",53432,196218
"441",53418,91038
"442",53410,163869
"443",53396,663140
"444",53390,373088
"445",53387,94776
"446",53381,452274
"447",53363,729214
"448",53358,943005
"449",53351,183293
"450",53346,216569
"451",53321,816786
"452",53289,773926
"453",53281,727034
"454",53276,275588
"455",53266,363560
"456",53266,259359
"457",53242,635445
"458",53229,502108
"459",53220,888862
"460",53202,844349
"461",53200,433277
"462",53182,174190
"463",53182,308738
"464",53176,938894
"465",53137,249310
"466",53134,334492
"467",53134,247523
"468",53124,610156
"469",53115,753915
"470",53106,762702
"471",53062,342375
"472",53033,357381
"473",53019,442727
"474",53002,761544
"475",52990,229757
"476",52983,78760
"477",52958,835524
"478",52939,99902
"479",52926,81696
"480",52920,831702
"481",52919,295802
"482",52911,693539
"483",52887,889550
"484",52859,525760
"485",52846,180717
"486",52813,515464
"487",52810,235331
"488",52806,442823
"489",52804,228309
"490",52792,628671
"491",52789,392014
"492",52754,623218
"493",52752,648502
"494",52736,84882
"495",52730,808816
"496",52726,812363
"497",52722,615504
"498",52673,95024
"499",52666,109091
"500",52633,47298
"501",52606,767755
"502",52595,72026
"503",52581,714076
"504",52575,823845
"505",52562,597095
"506",52552,225159
"507",52551,626104
"508",52540,526427
"509",52519,200113
"510",52515,436464
"511",52505,275824
"512",52488,188827
"513",52479,132672
"514",52475,138847
"515",52474,270165
"516",52450,343412
"517",52436,289253
"518",52428,927860
"519",52415,319376
"520",52412,493728
"521",52410,428874
"522",52385,343736
"523",52354,81299
"524",52318,555314
"525",52317,800979
"526",52298,529694
"527",52292,116171
"528",52280,873833
"529",52278,734033
"530",52267,637964
"531",52263,848762
"532",52260,256428
"533",52183,287019
"534",52180,374267
"535",52177,764454
"536",52158,901390
"537",52134,547783
"538",52077,85411
"539",52042,933807
"540",52038,919460
"541",51990,100683
"542",51989,165044
"543",51979,276466
"544",51973,799895
"545",51970,551643
"546",51954,246039
"547",51953,589603
"548",51951,433952
"549",51941,308065
"550",51939,432872
"551",51922,650538
"552",51913,933277
"553",51901,834514
"554",51887,199801
"555",51886,156635
"556",51853,530036
"557",51829,753395
"558",51825,614201
"559",51811,540771
"560",51811,550522
"561",51808,902156
"562",51808,440425
"563",51807,362503
"564",51783,217497
"565",51752,951274
"566",51748,795920
"567",51745,409302
"568",51731,912748
"569",51718,865718
"570",51717,882754
"571",51713,933367
"572",51696,383094
"573",51686,826021
"574",51676,885381
"575",51652,811129
"576",51650,553159
"577",51649,399032
"578",51648,500128
"579",51600,852435
"580",51597,514585
"581",51585,356267
"582",51582,469849
"583",51558,819865
"584",51556,181751
"585",51547,454158
"586",51535,331430
"587",51533,244568
"588",51527,613264
"589",51517,578942
"590",51500,477585
"591",51495,552374
"592",51480,724176
"593",51419,221793
"594",51418,53356
"595",51385,732482
"596",51369,732684
"597",51336,602403
"598",51319,86129
"599",51316,351255
"600",51302,814008
"601",51297,288092
"602",51291,381787
"603",51249,669932
"604",51243,898693
"605",51227,889996
"606",51206,748792
"607",51195,153177
"608",51186,67778
"609",51149,155954
"610",51124,809945
"611",51116,186381
"612",51092,80831
"613",51053,566705
"614",51034,559963
"615",51029,714156
"616",51028,436553
"617",51019,781456
"618",50997,522586
"619",50997,711575
"620",50985,249237
"621",50971,438992
"622",50968,766014
"623",50953,109226
"624",50944,637923
"625",50927,513023
"626",50918,819802
"627",50917,429783
"628",50903,727351
"629",50893,183704
"630",50881,336852
"631",50877,703122
"632",50869,570724
"633",50861,337953
"634",50849,120123
"635",50816,721718
"636",50802,395113
"637",50792,185436
"638",50778,386430
"639",50777,94067
"640",50776,538018
"641",50775,462945
"642",50762,695736
"643",50756,720518
"644",50751,122532
"645",50727,221407
"646",50716,823287
"647",50703,520619
"648",50694,452262
"649",50609,187445
"650",50558,140518
"651",50537,438483
"652",50530,848174
"653",50524,677631
"654",50502,156496
"655",50484,772747
"656",50466,728994
"657",50465,151849
"658",50454,188440
"659",50452,95128
"660",50434,251338
"661",50404,334674
"662",50394,364735
"663",50378,750031
"664",50376,885248
"665",50352,90820
"666",50346,199122
"667",50339,808911
"668",50327,593688
"669",50315,924215
"670",50283,385623
"671",50283,200440
"672",50268,600001
"673",50258,735305
"674",50224,468662
"675",50206,629782
"676",50201,76920
"677",50170,97951
"678",50169,717895
"679",50165,643908
"680",50146,720507
"681",50103,408980
"682",50087,194391
"683",50085,786522
"684",50084,695014
"685",50066,256416
"686",50053,457819
"687",50052,898770
"688",50048,194607
"689",49978,695550
"690",49976,66872
"691",49975,143308
"692",49956,884475
"693",49955,478543
"694",49952,168883
"695",49950,150184
"696",49942,722130
"697",49940,391244
"698",49935,167723
"699",49932,447140
"700",49920,745352
"701",49908,435984
"702",49875,400995
"703",49862,104224
"704",49854,364173
"705",49850,270039
"706",49846,166342
"707",49846,536149
"708",49844,108377
"709",49839,698106
"710",49838,442119
"711",49820,624071
"712",49812,913073
"713",49810,202765
"714",49808,322377
"715",49804,828160
"716",49799,363841
"717",49798,648818
"718",49795,790928
"719",49794,425876
"720",49785,725596
"721",49776,518552
"722",49770,87315
"723",49769,820315
"724",49757,439313
"725",49744,757096
"726",49696,84505
"727",49673,605217
"728",49619,904307
"729",49605,63464
"730",49597,633482
"731",49593,503658
"732",49583,497507
"733",49571,911520
"734",49555,113528
"735",49549,346188
"736",49526,563424
"737",49525,161922
"738",49510,68667
"739",49491,819974
"740",49409,914593
"741",49373,809387
"742",49361,133437
"743",49336,841025
"744",49324,66200
"745",49317,923156
"746",49317,647136
"747",49315,572992
"748",49281,717470
"749",49271,188011
"750",49261,49080
"751",49221,433107
"752",49210,547831
"753",49209,883875
"754",49208,818382
"755",49205,594276
"756",49197,286979
"757",49175,746395
"758",49140,814853
"759",49137,820643
"760",49126,738698
"761",49100,439444
"762",49098,260295
"763",49073,353700
"764",49057,347647
"765",49050,623478
"766",49045,724378
"767",49044,739954
"768",49016,665011
"769",49016,456167
"770",49006,916048
"771",48984,442636
"772",48981,42319
"773",48964,382556
"774",48959,114182
"775",48938,652510
"776",48930,275169
"777",48902,56116
"778",48901,878399
"779",48899,286350
"780",48876,311996
"781",48864,709733
"782",48860,87726
"783",48856,435176
"784",48834,40712
"785",48833,210719
"786",48803,68191
"787",48789,558986
"788",48784,345434
"789",48782,100969
"790",48773,917428
"791",48741,532330
"792",48725,696360
"793",48710,122140
"794",48702,653513
"795",48699,809653
"796",48696,716655
"797",48689,361869
"798",48680,646964
"799",48626,155209
"800",48626,749189
"801",48601,733169
"802",48569,737390
"803",48562,112846
"804",48560,198952
"805",48525,844516
"806",48497,921220
"807",48483,896391
"808",48422,180146
"809",48415,425199
"810",48389,897601
"811",48383,769292
"812",48372,110701
"813",48360,902006
"814",48360,786205
"815",48358,285053
"816",48358,67825
"817",48351,169062
"818",48339,351019
"819",48303,719864
"820",48258,204854
"821",48255,738224
"822",48251,532219
"823",48229,542600
"824",48178,89405
"825",48146,703232
"826",48134,634132
"827",48129,173294
"828",48127,723309
"829",48127,905852
"830",48022,383597
"831",48001,598993
"832",47991,411225
"833",47988,732446
"834",47966,829033
"835",47952,82864
"836",47928,449174
"837",47921,414875
"838",47910,909891
"839",47868,268644
"840",47852,119468
"841",47833,275875
"842",47822,250632
"843",47770,85984
"844",47764,622221
"845",47753,922247
"846",47737,476531
"847",47726,765997
"848",47692,612288
"849",47692,601157
"850",47687,801633
"851",47685,32751
"852",47681,64953
"853",47676,805660
"854",47662,550682
"855",47618,897792
"856",47593,262038
"857",47587,905081
"858",47545,812599
"859",47531,93026
"860",47530,440487
"861",47495,868191
"862",47480,62952
"863",47386,363906
"864",47355,252949
"865",47347,825046
"866",47313,468671
"867",47294,643270
"868",47283,633108
"869",47271,348983
"870",47266,242805
"871",47246,441965
"872",47245,632392
"873",47228,109738
"874",47165,286664
"875",47162,96788
"876",47143,249381
"877",47118,47146
"878",47115,421756
"879",47113,795545
"880",47055,539030
"881",46998,904680
"882",46970,918617
"883",46966,732374
"884",46965,254181
"885",46959,909832
"886",46892,388380
"887",46872,784103
"888",46845,166342
"889",46818,460009
"890",46808,728362
"891",46786,915339
"892",46777,454905
"893",46767,78054
"894",46756,757512
"895",46751,231611
"896",46702,901985
"897",46694,630530
"898",46651,664428
"899",46640,329971
"900",46632,640428
"901",46610,130888
"902",46607,139646
"903",46575,556065
"904",46574,300449
"905",46551,584395
"906",46549,500771
"907",46533,701505
"908",46527,807942
"909",46468,294218
"910",46449,604874
"911",46446,455544
"912",46444,497402
"913",46434,361561
"914",46421,163028
"915",46391,848161
"916",46378,454648
"917",46346,80509
"918",46305,453568
"919",46295,87406
"920",46265,715669
"921",46155,25467
"922",46099,104317
"923",46087,728313
"924",46086,659527
"925",46062,743526
"926",46050,214979
"927",46044,188842
"928",46036,252936
"929",45974,567221
"930",45942,323930
"931",45934,125727
"932",45918,588695
"933",45903,407406
"934",45871,912380
"935",45867,145289
"936",45789,137021
"937",45784,64226
"938",45765,525847
"939",45755,252883
"940",45717,298740
"941",45714,178287
"942",45706,164864
"943",45698,452159
"944",45666,499689
"945",45650,910362
"946",45640,803221
"947",45628,691057
"948",45608,751401
"949",45583,749271
"950",45538,173493
"951",45535,829796
"952",45531,368206
"953",45512,95917
"954",45489,348476
"955",45388,587668
"956",45381,464355
"957",45353,324409
"958",45345,572352
"959",45343,884989
"960",45302,787253
"961",45288,534896
"962",45277,468868
"963",45246,267715
"964",45236,570736
"965",45204,255427
"966",45190,725200
"967",45185,275048
"968",45159,180604
"969",45154,699542
"970",45146,245427
"971",45146,814246
"972",45112,645766
"973",45103,650528
"974",45025,88714
"975",45023,366362
"976",45021,543149
"977",45020,501612
"978",44905,243927
"979",44904,637469
"980",44887,690767
"981",44882,625252
"982",44882,239386
"983",44855,452254
"984",44803,720838
"985",44799,923950
"986",44798,387797
"987",44746,190380
"988",44738,803622
"989",44728,817151
"990",44726,86483
"991",44590,285442
"992",44589,387706
"993",44547,361852
"994",44516,407336
"995",44484,102906
"996",44475,553138
"997",44390,613911
"998",44379,75206
"999",44354,908908
"1000",44331,821617
"1001",44321,908608
"1002",44299,360864
"1003",44272,156197
"1004",44244,366556
"1005",44239,771017
"1006",44232,170298
"1007",44230,464852
"1008",44174,749611
"1009",44168,515932
"1010",44150,883417
"1011",44105,363039
"1012",44035,351090
"1013",44018,577130
"1014",44009,933343
"1015",44002,353330
"1016",43997,153388
"1017",43986,86916
"1018",43955,54841
"1019",43940,845043
"1020",43922,71631
"1021",43922,561088
"1022",43909,52779
"1023",43880,536072
"1024",43877,481047
"1025",43867,643574
"1026",43835,799344
"1027",43825,482470
"1028",43814,351745
"1029",43766,337240
"1030",43762,367119
"1031",43739,448048
"1032",43736,75747
"1033",43716,210379
"1034",43713,800554
"1035",43712,668231
"1036",43671,375646
"1037",43642,805300
"1038",43637,934648
"1039",43609,688214
"1040",43595,668128
"1041",43566,547554
"1042",43551,747082
"1043",43541,263283
"1044",43539,358396
"1045",43535,600101
"1046",43510,87952
"1047",43507,564686
"1048",43445,811658
"1049",43427,876186
"1050",43425,540979
"1051",43425,899337
"1052",43352,371417
"1053",43344,643568
"1054",43336,705979
"1055",43333,621963
"1056",43317,608521
"1057",43305,831366
"1058",43279,180062
"1059",43255,808202
"1060",43254,529455
"1061",43232,261118
"1062",43196,440521
"1063",43179,558977
"1064",43162,828449
"1065",43133,802275
"1066",43128,627674
"1067",43112,937556
"1068",43106,960103
"1069",43094,846859
"1070",43064,631890
"1071",43063,248574
"1072",43059,681439
"1073",43009,897762
"1074",42913,613745
"1075",42888,717523
"1076",42881,160883
"1077",42869,460750
"1078",42824,808485
"1079",42808,356744
"1080",42782,859065
"1081",42741,909246
"1082",42712,790958
"1083",42657,743708
"1084",42656,902405
"1085",42625,183624
"1086",42617,43128
"1087",42602,750970
"1088",42601,765467
"1089",42558,818070
"1090",42522,910362
"1091",42510,350626
"1092",42509,206322
"1093",42426,408114
"1094",42397,146424
"1095",42388,892629
"1096",42268,739060
"1097",42246,629717
"1098",42241,545712
"1099",42240,288342
"1100",42231,389478
"1101",42186,794235
"1102",42165,838286
"1103",42163,470198
"1104",42145,309953
"1105",42144,275925
"1106",42123,848241
"1107",42087,308780
"1108",42068,414918
"1109",42058,529604
"1110",42058,721288
"1111",42054,640846
"1112",42030,833614
"1113",42021,220120
"1114",42011,922545
"1115",41962,184322
"1116",41941,722212
"1117",41896,465599
"1118",41895,195204
"1119",41890,572244
"1120",41861,429781
"1121",41831,210820
"1122",41823,615204
"1123",41789,310273
"1124",41780,240678
"1125",41746,803947
"1126",41715,88960
"1127",41705,265093
"1128",41684,550100
"1129",41533,823070
"1130",41521,603266
"1131",41503,829725
"1132",41475,260168
"1133",41468,806464
"1134",41457,506818
"1135",41456,83106
"1136",41436,612294
"1137",41426,30586
"1138",41323,918335
"1139",41316,230276
"1140",41294,157544
"1141",41262,661227
"1142",41249,566489
"1143",41236,610483
"1144",41218,190962
"1145",41183,142477
"1146",41162,759592
"1147",41157,144403
"1148",41137,219300
"1149",41130,294788
"1150",41090,827857
"1151",41088,891232
"1152",41085,165606
"1153",41078,698823
"1154",41070,915956
"1155",41067,268420
"1156",41022,745900
"1157",41011,416444
"1158",41009,811155
"1159",40998,560687
"1160",40993,546192
"1161",40991,907634
"1162",40985,630228
"1163",40952,146234
"1164",40927,354355
"1165",40918,628937
"1166",40887,91418
"1167",40821,528779
"1168",40793,632895
"1169",40780,279764
"1170",40768,152307
"1171",40722,627313
"1172",40682,349599
"1173",40618,466987
"1174",40595,574582
"1175",40463,750685
"1176",40445,258148
"1177",40434,180166
"1178",40427,885982
"1179",40422,440794
"1180",40409,548527
"1181",40390,923294
"1182",40382,82656
"1183",40374,676420
"1184",40347,737683
"1185",40335,364521
"1186",40329,78371
"1187",40310,358030
"1188",40299,590198
"1189",40283,282540
"1190",40267,546034
"1191",40257,737672
"1192",40255,73157
"1193",40241,732311
"1194",40204,813234
"1195",40183,173815
"1196",40179,342713
"1197",40173,831691
"1198",40170,809428
"1199",40132,671474
"1200",40129,77544
"1201",40096,803903
"1202",40064,938729
"1203",40026,894373
"1204",40018,376079
"1205",40017,271268
"1206",39989,698739
"1207",39981,367465
"1208",39942,151069
"1209",39870,80406
"1210",39822,537623
"1211",39802,242047
"1212",39782,550864
"1213",39748,780284
"1214",39728,911717
"1215",39709,535400
"1216",39699,911305
"1217",39656,522154
"1218",39649,263936
"1219",39647,721511
"1220",39634,353151
"1221",39630,357600
"1222",39591,810610
"1223",39504,456419
"1224",39487,274763
"1225",39442,914848
"1226",39413,49883
"1227",39399,185302
"1228",39398,143560
"1229",39322,925933
"1230",39305,539894
"1231",39301,787012
"1232",39288,474498
"1233",39287,524367
"1234",39217,275441
"1235",39164,392624
"1236",39148,818624
"1237",39122,143556
"1238",39099,734844
"1239",39056,583302
"1240",39016,114922
"1241",38974,628966
"1242",38917,349684
"1243",38896,343979
"1244",38887,409982
"1245",38857,809501
"1246",38853,645222
"1247",38829,905749
"1248",38782,266027
"1249",38775,898433
"1250",38775,245246
"1251",38760,44572
"1252",38755,292316
"1253",38744,530589
"1254",38720,57185
"1255",38671,466955
"1256",38666,120594
"1257",38645,268537
"1258",38644,693237
"1259",38570,642047
"1260",38566,725512
"1261",38544,699219
"1262",38540,644689
"1263",38527,719158
"1264",38502,885826
"1265",38459,786132
"1266",38374,477609
"1267",38335,692938
"1268",38329,378237
"1269",38301,347578
"1270",38278,854365
"1271",38276,700340
"1272",38221,259058
"1273",38212,277389
"1274",38211,788631
"1275",38201,955338
"1276",38192,807927
"1277",38064,218500
"1278",38046,271021
"1279",37966,623060
"1280",37921,531433
"1281",37817,384732
"1282",37773,964295
"1283",37745,746698
"1284",37740,254449
"1285",37716,560023
"1286",37710,149413
"1287",37673,274650
"1288",37607,496596
"1289",37601,538683
"1290",37570,215459
"1291",37540,271590
"1292",37536,542677
"1293",37515,182742
"1294",37478,922426
"1295",37467,764425
"1296",37448,260198
"1297",37397,919008
"1298",37390,924863
"1299",37384,125846
"1300",37331,203066
"1301",37308,534699
"1302",37301,545344
"1303",37296,915476
"1304",37232,98040
"1305",37176,707093
"1306",37165,488034
"1307",37160,226436
"1308",37135,156085
"1309",37056,250300
"1310",37037,149619
"1311",37036,784506
"1312",37031,918299
"1313",36884,347185
"1314",36840,69921
"1315",36834,631497
"1316",36818,535083
"1317",36732,911148
"1318",36727,828451
"1319",36615,56398
"1320",36577,45435
"1321",36553,269620
"1322",36552,453575
"1323",36493,806519
"1324",36484,803347
"1325",36460,150321
"1326",36448,797208
"1327",36423,942220
"1328",36353,292025
"1329",36255,261595
"1330",36198,908172
"1331",36176,910781
"1332",36116,600384
"1333",36088,70339
"1334",36062,765692
"1335",36058,493101
"1336",36052,539481
"1337",36045,660801
"1338",36024,649404
"1339",36017,103696
"1340",35898,607202
"1341",35892,339407
"1342",35864,529589
"1343",35818,717236
"1344",35778,787879
"1345",35747,737666
"1346",35736,890879
"1347",35730,171812
"1348",35653,355334
"1349",35646,513699
"1350",35642,619667
"1351",35617,102595
"1352",35554,61115
"1353",35545,359269
"1354",35543,121657
"1355",35513,635146
"1356",35450,635543
"1357",35432,369570
"1358",35401,736919
"1359",35398,654727
"1360",35397,647239
"1361",35336,91435
"1362",35330,37171
"1363",35206,594085
"1364",35142,618254
"1365",35136,722744
"1366",34994,819074
"1367",34992,469761
"1368",34965,896733
"1369",34912,589729
"1370",34883,69209
"1371",34806,85481
"1372",34768,212546
"1373",34627,68266
"1374",34613,179254
"1375",34600,627289
"1376",34568,201144
"1377",34517,772087
"1378",34508,596044
"1379",34434,885990
"1380",34392,363924
"1381",34366,623559
"1382",34205,914148
"1383",34189,518112
"1384",34098,412920
"1385",33889,914364
"1386",33851,651458
"1387",33838,918976
"1388",33830,713410
"1389",33828,447523
"1390",33748,262245
"1391",33743,252297
"1392",33740,145707
"1393",33688,248592
"1394",33647,84894
"1395",33641,332809
"1396",33613,461880
"1397",33581,915674
"1398",33474,243859
"1399",33467,536927
"1400",33445,754131
"1401",33363,387599
"1402",33356,256879
"1403",33296,168154
"1404",33243,147037
"1405",33205,809754
"1406",33188,351434
"1407",33170,560219
"1408",33129,447363
"1409",33088,831868
"1410",33050,923204
"1411",33050,345936
"1412",32943,921067
"1413",32910,650486
"1414",32842,915476
"1415",32823,310130
"1416",32593,195882
"1417",32553,518430
"1418",32544,86446
"1419",32276,912286
"1420",32238,250857
"1421",32167,496663
"1422",32125,614191
"1423",32121,455414
"1424",32029,906253
"1425",32027,895317
"1426",32024,882653
"1427",31992,788791
"1428",31934,745007
"1429",31919,542327
"1430",31877,514639
"1431",31800,635005
"1432",31788,267477
"1433",31782,634257
"1434",31751,874322
"1435",31749,204908
"1436",31741,545934
"1437",31707,137376
"1438",31619,79163
"1439",31588,519755
"1440",31432,622966
"1441",31420,85640
"1442",31316,248751
"1443",31279,284251
"1444",31277,43140
"1445",31209,172808
"1446",31201,167721
"1447",31124,469373
"1448",31124,638730
"1449",31067,485507
"1450",31047,213949
"1451",31026,738482
"1452",31002,250740
"1453",30960,595832
"1454",30862,449187
"1455",30815,791827
"1456",30786,835565
"1457",30734,211364
"1458",30488,472500
"1459",30410,553891
"1460",30309,248350
"1461",30240,624553
"1462",30210,410979
"1463",30077,204678
"1464",30053,656749
"1465",30047,891451
"1466",29819,704993
"1467",29738,312563
"1468",29610,341089
"1469",29591,717828
"1470",29507,933665
"1471",29439,442702
"1472",29391,314641
"1473",29165,651843
"1474",29158,792618
"1475",28963,182317
"1476",28885,238944
"1477",28859,638016
"1478",28771,873443
"1479",28747,177229
"1480",28694,819742
"1481",28565,173833
"1482",28471,827311
"1483",28470,452079
"1484",28429,81675
"1485",28407,91680
"1486",28384,309184
"1487",28356,564992
"1488",28241,180070
"1489",28208,277737
"1490",27985,900463
"1491",27925,901773
"1492",27835,208220
"1493",27782,712942
"1494",27767,366096
"1495",27753,811718
"1496",27525,361072
"1497",27451,280214
"1498",27436,154769
